local_time	last_changed	flag	category	scope	sector	car_number	event_id	state	message
09-25 20:24:13	2026-09-25T12:24:13.583126+00:00		Other				2026-09-25T12:24:11|Other|CAR 16 (LEC) LAP DELETED - DOUBLE YELLOW AT TURN 3 LAP 10 16:22:00 (PIT)	CAR 16 (LEC) LAP DELETED - DOUBLE YELLOW AT TURN 3 LAP 10 16:22:00 (PIT)	CAR 16 (LEC) LAP DELETED - DOUBLE YELLOW AT TURN 3 LAP 10 16:22:00 (PIT)
09-25 20:24:16	2026-09-25T12:24:16.184602+00:00		Other				2026-09-25T12:24:14|Other|CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 10 16:21:47 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 10 16:21:47 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 10 16:21:47 (PIT)
09-25 20:24:17	2026-09-25T12:24:17.771363+00:00		Other				2026-09-25T12:24:16|Other|CAR 77 (BOT) TIME 1:47.147 DELETED - DOUBLE YELLOW AT TURN 3 LAP 10 16:21:53	CAR 77 (BOT) TIME 1:47.147 DELETED - DOUBLE YELLOW AT TURN 3 LAP 10 16:21:53	CAR 77 (BOT) TIME 1:47.147 DELETED - DOUBLE YELLOW AT TURN 3 LAP 10 16:21:53
09-25 20:25:10	2026-09-25T12:25:10.525837+00:00	DOUBLE YELLOW	Flag	Sector	15		2026-09-25T12:25:08|Flag|DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15
09-25 20:25:10	2026-09-25T12:25:10.527961+00:00	YELLOW	Flag	Sector	14		2026-09-25T12:25:08|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-25 20:25:11	2026-09-25T12:25:11.587110+00:00		Other				2026-09-25T12:25:10|Other|INCIDENT INVOLVING CAR 30 (LAW) NOTED - YELLOW FLAG INFRINGEMENT (16:21:46)	INCIDENT INVOLVING CAR 30 (LAW) NOTED - YELLOW FLAG INFRINGEMENT (16:21:46)	INCIDENT INVOLVING CAR 30 (LAW) NOTED - YELLOW FLAG INFRINGEMENT (16:21:46)
09-25 20:25:16	2026-09-25T12:25:16.161696+00:00	CLEAR	Flag	Sector	14		2026-09-25T12:25:14|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-25 20:25:36	2026-09-25T12:25:36.078078+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-25T12:25:34|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-25 20:26:05	2026-09-25T12:26:05.817860+00:00	CLEAR	Flag	Sector	15		2026-09-25T12:26:04|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 20:26:59	2026-09-25T12:26:59.777813+00:00		Other				2026-09-25T12:26:58|Other|INCIDENT INVOLVING CAR 77 (BOT) NOTED - YELLOW FLAG INFRINGEMENT (16:21:45)	INCIDENT INVOLVING CAR 77 (BOT) NOTED - YELLOW FLAG INFRINGEMENT (16:21:45)	INCIDENT INVOLVING CAR 77 (BOT) NOTED - YELLOW FLAG INFRINGEMENT (16:21:45)
09-25 20:27:18	2026-09-25T12:27:18.058101+00:00		Other				2026-09-25T12:27:16|Other|Q2 WILL START AT 16:29	Q2 WILL START AT 16:29	Q2 WILL START AT 16:29
09-25 20:27:49	2026-09-25T12:27:49.450378+00:00	CLEAR	Flag	Sector	2		2026-09-25T12:27:48|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-25 20:28:48	2026-09-25T12:28:48.890612+00:00		Other				2026-09-25T12:28:47|Other|FIA STEWARDS: INCIDENT INVOLVING CAR 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:21:45)	FIA STEWARDS: INCIDENT INVOLVING CAR 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:21:45)	FIA STEWARDS: INCIDENT INVOLVING CAR 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:21:45)
09-25 20:29:02	2026-09-25T12:29:02.345171+00:00	GREEN	Flag	Track			2026-09-25T12:29:00|Flag|GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN
09-25 20:29:46	2026-09-25T12:29:46.297420+00:00		Other				2026-09-25T12:29:45|Other|FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:21:46)	FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:21:46)	FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:21:46)
09-25 20:30:03	2026-09-25T12:30:03.348159+00:00	YELLOW	Flag	Sector	6		2026-09-25T12:30:01|Flag|YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6
09-25 20:30:03	2026-09-25T12:30:03.530195+00:00	YELLOW	Flag	Sector	5		2026-09-25T12:30:01|Flag|YELLOW IN TRACK SECTOR 5	YELLOW IN TRACK SECTOR 5	YELLOW IN TRACK SECTOR 5
09-25 20:30:30	2026-09-25T12:30:30.585885+00:00	DOUBLE YELLOW	Flag	Sector	6		2026-09-25T12:30:28|Flag|DOUBLE YELLOW IN TRACK SECTOR 6	DOUBLE YELLOW IN TRACK SECTOR 6	DOUBLE YELLOW IN TRACK SECTOR 6
09-25 20:30:33	2026-09-25T12:30:33.164465+00:00	CLEAR	Flag	Sector	6		2026-09-25T12:30:31|Flag|CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6
09-25 20:30:34	2026-09-25T12:30:34.639729+00:00	CLEAR	Flag	Sector	5		2026-09-25T12:30:32|Flag|CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5
09-25 20:32:05	2026-09-25T12:32:05.552800+00:00		Other				2026-09-25T12:32:03|Other|CAR 41 (LIN) TIME 7:23.254 DELETED - TRACK LIMITS AT TURN 4 LAP 11 16:30:00	CAR 41 (LIN) TIME 7:23.254 DELETED - TRACK LIMITS AT TURN 4 LAP 11 16:30:00	CAR 41 (LIN) TIME 7:23.254 DELETED - TRACK LIMITS AT TURN 4 LAP 11 16:30:00
09-25 20:42:37	2026-09-25T12:42:37.875664+00:00	YELLOW	Flag	Sector	15		2026-09-25T12:42:36|Flag|YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15
09-25 20:42:37	2026-09-25T12:42:37.877738+00:00	YELLOW	Flag	Sector	14		2026-09-25T12:42:36|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-25 20:42:50	2026-09-25T12:42:50.423013+00:00	CLEAR	Flag	Sector	15		2026-09-25T12:42:48|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 20:42:51	2026-09-25T12:42:51.030728+00:00	CLEAR	Flag	Sector	14		2026-09-25T12:42:49|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-25 20:43:33	2026-09-25T12:43:33.203989+00:00	YELLOW	Flag	Sector	3		2026-09-25T12:43:31|Flag|YELLOW IN TRACK SECTOR 3	YELLOW IN TRACK SECTOR 3	YELLOW IN TRACK SECTOR 3
09-25 20:43:33	2026-09-25T12:43:33.206001+00:00	YELLOW	Flag	Sector	2		2026-09-25T12:43:31|Flag|YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2
09-25 20:43:37	2026-09-25T12:43:37.404045+00:00	CLEAR	Flag	Sector	3		2026-09-25T12:43:35|Flag|CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3
09-25 20:43:38	2026-09-25T12:43:38.291144+00:00	CLEAR	Flag	Sector	2		2026-09-25T12:43:36|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-25 20:44:02	2026-09-25T12:44:02.616347+00:00	CHEQUERED	Flag	Track			2026-09-25T12:44:00|Flag|CHEQUERED FLAG	CHEQUERED FLAG	CHEQUERED FLAG
09-25 20:44:16	2026-09-25T12:44:16.025630+00:00		Other				2026-09-25T12:44:14|Other|FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)	FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)	FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)
09-25 20:44:17	2026-09-25T12:44:17.786517+00:00		Other				2026-09-25T12:44:16|Other|CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 16 16:42:36 (PIT)	CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 16 16:42:36 (PIT)	CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 16 16:42:36 (PIT)
09-25 20:44:19	2026-09-25T12:44:19.786777+00:00		Other				2026-09-25T12:44:17|Other|CAR 41 (LIN) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 17 16:41:37 (PIT)	CAR 41 (LIN) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 17 16:41:37 (PIT)	CAR 41 (LIN) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 17 16:41:37 (PIT)
09-25 20:45:00	2026-09-25T12:45:00.923949+00:00		Other				2026-09-25T12:44:58|Other|INCIDENT INVOLVING CAR 31 (OCO) NOTED - YELLOW FLAG INFRINGEMENT (16:42:35)	INCIDENT INVOLVING CAR 31 (OCO) NOTED - YELLOW FLAG INFRINGEMENT (16:42:35)	INCIDENT INVOLVING CAR 31 (OCO) NOTED - YELLOW FLAG INFRINGEMENT (16:42:35)
09-25 20:45:48	2026-09-25T12:45:48.379297+00:00		Other				2026-09-25T12:45:46|Other|CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 19 16:43:26 (PIT)	CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 19 16:43:26 (PIT)	CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 19 16:43:26 (PIT)
09-25 20:48:27	2026-09-25T12:48:27.172472+00:00		Other				2026-09-25T12:48:25|Other|Q3 WILL START AT 16:51	Q3 WILL START AT 16:51	Q3 WILL START AT 16:51
09-25 20:49:14	2026-09-25T12:49:14.253539+00:00	DOUBLE YELLOW	Flag	Sector	10		2026-09-25T12:49:12|Flag|DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10
09-25 20:49:14	2026-09-25T12:49:14.255611+00:00	YELLOW	Flag	Sector	9		2026-09-25T12:49:12|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-25 20:49:17	2026-09-25T12:49:17.825126+00:00	CLEAR	Flag	Sector	9		2026-09-25T12:49:15|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-25 20:49:27	2026-09-25T12:49:27.399550+00:00	CLEAR	Flag	Sector	10		2026-09-25T12:49:25|Flag|CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10
09-25 20:51:02	2026-09-25T12:51:02.953838+00:00	GREEN	Flag	Track			2026-09-25T12:51:00|Flag|GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN
09-25 21:00:33	2026-09-25T13:00:33.954654+00:00	YELLOW	Flag	Sector	15		2026-09-25T13:00:31|Flag|YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15
09-25 21:00:33	2026-09-25T13:00:33.976318+00:00	YELLOW	Flag	Sector	14		2026-09-25T13:00:31|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-25 21:00:40	2026-09-25T13:00:40.205579+00:00	CLEAR	Flag	Sector	15		2026-09-25T13:00:38|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 21:00:41	2026-09-25T13:00:41.172415+00:00	DOUBLE YELLOW	Flag	Sector	15		2026-09-25T13:00:39|Flag|DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15
09-25 21:00:41	2026-09-25T13:00:41.478080+00:00	CLEAR	Flag	Sector	14		2026-09-25T13:00:39|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-25 21:01:05	2026-09-25T13:01:05.732513+00:00	CLEAR	Flag	Sector	15		2026-09-25T13:01:03|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 21:02:09	2026-09-25T13:02:09.752960+00:00		Other				2026-09-25T13:02:07|Other|CAR 43 (COL) TIME 2:24.868 DELETED - TRACK LIMITS AT TURN 15 LAP 19 17:00:29	CAR 43 (COL) TIME 2:24.868 DELETED - TRACK LIMITS AT TURN 15 LAP 19 17:00:29	CAR 43 (COL) TIME 2:24.868 DELETED - TRACK LIMITS AT TURN 15 LAP 19 17:00:29
09-25 21:02:11	2026-09-25T13:02:11.466301+00:00		Other				2026-09-25T13:02:09|Other|CAR 55 (SAI) TIME 2:24.687 DELETED - TRACK LIMITS AT TURN 15 LAP 23 17:00:45	CAR 55 (SAI) TIME 2:24.687 DELETED - TRACK LIMITS AT TURN 15 LAP 23 17:00:45	CAR 55 (SAI) TIME 2:24.687 DELETED - TRACK LIMITS AT TURN 15 LAP 23 17:00:45
09-25 21:03:38	2026-09-25T13:03:38.119709+00:00	YELLOW	Flag	Sector	5		2026-09-25T13:03:35|Flag|YELLOW IN TRACK SECTOR 5	YELLOW IN TRACK SECTOR 5	YELLOW IN TRACK SECTOR 5
09-25 21:03:38	2026-09-25T13:03:38.121797+00:00	YELLOW	Flag	Sector	4		2026-09-25T13:03:36|Flag|YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4
09-25 21:03:48	2026-09-25T13:03:48.895492+00:00	CLEAR	Flag	Sector	5		2026-09-25T13:03:47|Flag|CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5
09-25 21:03:49	2026-09-25T13:03:49.717958+00:00	CLEAR	Flag	Sector	4		2026-09-25T13:03:47|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-25 21:04:02	2026-09-25T13:04:02.837108+00:00	CHEQUERED	Flag	Track			2026-09-25T13:04:00|Flag|CHEQUERED FLAG	CHEQUERED FLAG	CHEQUERED FLAG
09-25 21:04:49	2026-09-25T13:04:49.344878+00:00		Other				2026-09-25T13:04:47|Other|FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM)	FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM)	FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM)
09-25 21:05:48	2026-09-25T13:05:48.779386+00:00		Other				2026-09-25T13:05:46|Other|CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 22 17:03:35 (PIT)	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 22 17:03:35 (PIT)	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 22 17:03:35 (PIT)
09-25 21:06:15	2026-09-25T13:06:15.807003+00:00		Other				2026-09-25T13:06:14|Other|CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 22 17:04:50 (PIT)	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 22 17:04:50 (PIT)	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 22 17:04:50 (PIT)
09-25 21:07:48	2026-09-25T13:07:48.489887+00:00		Other				2026-09-25T13:07:46|Other|INCIDENT INVOLVING CAR 55 (SAI) NOTED - YELLOW FLAG INFRINGEMENT (17:03:40)	INCIDENT INVOLVING CAR 55 (SAI) NOTED - YELLOW FLAG INFRINGEMENT (17:03:40)	INCIDENT INVOLVING CAR 55 (SAI) NOTED - YELLOW FLAG INFRINGEMENT (17:03:40)
09-25 21:09:24	2026-09-25T13:09:24.082646+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-25T13:09:22|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-25 21:09:43	2026-09-25T13:09:43.328311+00:00	CLEAR	Flag	Sector	2		2026-09-25T13:09:41|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-25 21:10:16	2026-09-25T13:10:16.857715+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-25T13:10:14|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-25 21:10:17	2026-09-25T13:10:17.938469+00:00	CLEAR	Flag	Sector	2		2026-09-25T13:10:16|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-25 21:10:18	2026-09-25T13:10:18.938692+00:00	YELLOW	Flag	Sector	2		2026-09-25T13:10:17|Flag|YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2
09-25 21:10:43	2026-09-25T13:10:43.352078+00:00		Other				2026-09-25T13:10:41|Other|FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - YELLOW FLAG INFRINGEMENT (17:03:40)	FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - YELLOW FLAG INFRINGEMENT (17:03:40)	FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - YELLOW FLAG INFRINGEMENT (17:03:40)
09-25 21:11:05	2026-09-25T13:11:05.751626+00:00	CLEAR	Flag	Sector	2		2026-09-25T13:11:03|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 18:11:26	2026-09-26T10:11:26.823718+00:00	YELLOW	Flag	Sector	1		2026-09-26T10:11:25|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 18:12:22	2026-09-26T10:12:22.047215+00:00	CLEAR	Flag	Sector	1		2026-09-26T10:12:20|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 18:13:21	2026-09-26T10:13:21.524137+00:00	YELLOW	Flag	Sector	1		2026-09-26T10:13:18|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 18:14:58	2026-09-26T10:14:58.577291+00:00	CLEAR	Flag	Sector	1		2026-09-26T10:14:56|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 18:20:02	2026-09-26T10:20:02.861820+00:00	GREEN	Flag	Track			2026-09-26T10:20:01|Flag|GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN
09-26 18:30:03	2026-09-26T10:30:03.312833+00:00		Other				2026-09-26T10:30:01|Other|PIT EXIT CLOSED	PIT EXIT CLOSED	PIT EXIT CLOSED
09-26 18:31:34	2026-09-26T10:31:34.893988+00:00		Other				2026-09-26T10:31:33|Other|INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)	INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)	INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)
09-26 18:37:56	2026-09-26T10:37:56.720802+00:00		Other				2026-09-26T10:37:54|Other|FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)	FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)	FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)
09-26 18:42:20	2026-09-26T10:42:20.212687+00:00		Other				2026-09-26T10:42:18|Other|INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)	INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)	INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)
09-26 18:45:03	2026-09-26T10:45:03.796179+00:00		Other				2026-09-26T10:45:02|Other|RISK OF RAIN FOR THE F1 RACE IS 0%	RISK OF RAIN FOR THE F1 RACE IS 0%	RISK OF RAIN FOR THE F1 RACE IS 0%
09-26 18:46:20	2026-09-26T10:46:20.137274+00:00		Other				2026-09-26T10:46:18|Other|FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)	FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)	FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)
09-26 18:49:27	2026-09-26T10:49:27.087339+00:00	DOUBLE YELLOW	Flag	Sector	3		2026-09-26T10:49:25|Flag|DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3
09-26 18:49:34	2026-09-26T10:49:34.118201+00:00	CLEAR	Flag	Sector	3		2026-09-26T10:49:32|Flag|CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3
09-26 18:57:19	2026-09-26T10:57:19.883299+00:00		Other				2026-09-26T10:57:18|Other|OVERTAKE DISABLED	OVERTAKE DISABLED	OVERTAKE DISABLED
09-26 19:03:52	2026-09-26T11:03:52.881433+00:00		Other				2026-09-26T11:03:51|Other|RACE START	RACE START	RACE START
09-26 19:05:20	2026-09-26T11:05:20.307489+00:00		Other				2026-09-26T11:05:18|Other|OVERTAKE ENABLED	OVERTAKE ENABLED	OVERTAKE ENABLED
09-26 19:18:40	2026-09-26T11:18:40.393173+00:00	YELLOW	Flag	Sector	15		2026-09-26T11:18:38|Flag|YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15
09-26 19:18:40	2026-09-26T11:18:40.395059+00:00	YELLOW	Flag	Sector	14		2026-09-26T11:18:38|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-26 19:18:40	2026-09-26T11:18:40.396460+00:00	CLEAR	Flag	Sector	15		2026-09-26T11:18:38|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-26 19:18:43	2026-09-26T11:18:43.236148+00:00	CLEAR	Flag	Sector	14		2026-09-26T11:18:40|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-26 19:18:49	2026-09-26T11:18:49.440495+00:00	CLEAR	Flag	Sector	15		2026-09-26T11:18:46|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-26 19:47:35	2026-09-26T11:47:35.020109+00:00	BLUE	Flag	Driver			2026-09-26T11:47:33|Flag|WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:32	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:32	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:32
09-26 19:51:14	2026-09-26T11:51:14.475499+00:00	BLUE	Flag	Driver			2026-09-26T11:51:13|Flag|WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:12	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:12	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:12
09-26 19:51:29	2026-09-26T11:51:29.763158+00:00	BLUE	Flag	Driver			2026-09-26T11:51:27|Flag|WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:27	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:27	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:27
09-26 19:53:52	2026-09-26T11:53:52.811832+00:00	BLUE	Flag	Driver			2026-09-26T11:53:51|Flag|WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:53:50	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:53:50	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:53:50
